cluster,method,n_cone,n_raw_cone,n_quality_rejected,n_true_in_cone,n_pred,precision,recall,f1,contam,runtime_s,center_mode,center_shift_arcmin,objective,tag,extra_1,extra_2,cache_pipeline_signature
UBC1301,gmm_bic,9648,9648,0,48,48,1.0,1.0,1.0,0.0,0.8804690000833943,center0,0.0,8249.67347571133,GMM|k=5|cv=ful,70.0,48.0,
UBC1302,gmm_bic,3818,3819,1,18,190,0.0,0.0,0.0,1.0,0.9578966000117362,center0,0.0,15519.21807715176,GMM|k=5|cv=ful,190.0,620.0,
UBC1303,gmm_bic,5829,5829,0,29,222,0.0,0.0,0.0,1.0,0.7602164999116212,center0,0.0,14461.964865659238,GMM|k=5|cv=dia,291.0,222.0,
UBC1304,gmm_bic,8839,8841,2,42,441,0.0,0.0,0.0,1.0,0.6805641000391915,center0,0.0,15442.96416798098,GMM|k=4|cv=dia,441.0,830.0,
UBC1305,gmm_bic,3819,3819,0,19,190,0.0,0.0,0.0,1.0,0.9126516999676824,center0,0.0,21482.85081002569,GMM|k=5|cv=dia,190.0,704.0,
UBC1306,gmm_bic,14068,14069,1,69,72,0.9583333333333334,0.9857142857142858,0.971830985915493,0.0416666666666666,0.4620018000714481,center0,0.0,8312.545915578366,GMM|k=5|cv=dia,106.0,72.0,
UBC1307,gmm_bic,11457,11457,0,57,57,1.0,1.0,1.0,0.0,0.760177299962379,center0,0.0,8157.097925631984,GMM|k=5|cv=ful,85.0,57.0,
UBC1308,gmm_bic,3618,3618,0,18,18,1.0,1.0,1.0,0.0,0.8881464999867603,center0,0.0,15302.128096555234,GMM|k=5|cv=dia,50.0,18.0,
UBC1309,gmm_bic,20108,20109,1,108,108,1.0,0.9908256880733946,0.9953917050691244,0.0,0.543424200033769,center0,0.0,4819.817741845609,GMM|k=5|cv=dia,160.0,108.0,
UBC1310,gmm_bic,3818,3819,1,18,22,0.8181818181818182,0.9473684210526316,0.8780487804878049,0.1818181818181817,0.9085341999307276,center0,0.0,15459.097261619578,GMM|k=4|cv=ful,50.0,22.0,
UBC1311,gmm_bic,5628,5628,0,28,28,1.0,1.0,1.0,0.0,0.9742366999853402,center0,0.0,10264.984698681665,GMM|k=4|cv=dia,50.0,28.0,
UBC1312,gmm_bic,5226,5226,0,26,261,0.0,0.0,0.0,1.0,0.7150173999834806,center0,0.0,11635.72870680569,GMM|k=5|cv=ful,261.0,532.0,
UBC1313,gmm_bic,7035,7035,0,35,35,1.0,1.0,1.0,0.0,0.6867837000172585,center0,0.0,8627.385134887705,GMM|k=4|cv=ful,52.0,35.0,
UBC1314,gmm_bic,13266,13266,0,66,66,1.0,1.0,1.0,0.0,0.7176981000229716,center0,0.0,5648.8018531489215,GMM|k=5|cv=ful,99.0,66.0,
UBC1315,gmm_bic,8442,8442,0,42,422,0.0,0.0,0.0,1.0,0.80967149999924,center0,0.0,14564.25630041836,GMM|k=5|cv=ful,422.0,483.0,
UBC1316,gmm_bic,5628,5628,0,28,28,1.0,1.0,1.0,0.0,1.085641200072132,center0,0.0,10698.450441551218,GMM|k=4|cv=ful,50.0,28.0,
UBC1317,gmm_bic,6029,6030,1,29,31,0.935483870967742,0.9666666666666668,0.9508196721311476,0.0645161290322581,1.0199566000374034,center0,0.0,11403.724779574855,GMM|k=5|cv=ful,50.0,31.0,
UBC1318,gmm_bic,8241,8241,0,41,41,1.0,1.0,1.0,0.0,0.5490183000219986,center0,0.0,6255.288948504909,GMM|k=5|cv=ful,60.0,41.0,
UBC1319,gmm_bic,13266,13266,0,66,66,1.0,1.0,1.0,0.0,1.0104570001130924,center0,0.0,8790.357346725474,GMM|k=4|cv=ful,97.0,66.0,
UBC1320,gmm_bic,3216,3216,0,16,160,0.0,0.0,0.0,1.0,0.8437548000365496,center0,0.0,18884.5019540534,GMM|k=5|cv=dia,160.0,787.0,
UBC1321,gmm_bic,3010,3010,0,10,150,0.0,0.0,0.0,1.0,0.8389924999792129,center0,0.0,16263.47507692754,GMM|k=5|cv=ful,150.0,653.0,
UBC1322,gmm_bic,4623,4623,0,23,25,0.92,1.0,0.9583333333333334,0.0799999999999999,1.4612733999965712,center0,0.0,10561.03490778683,GMM|k=5|cv=ful,50.0,25.0,
UBC1323,gmm_bic,5829,5829,0,29,291,0.0,0.0,0.0,1.0,1.0003399000270292,center0,0.0,7346.765031306728,GMM|k=5|cv=ful,291.0,550.0,
UBC1324,gmm_bic,8844,8844,0,44,44,1.0,1.0,1.0,0.0,0.9099752000765876,center0,0.0,3555.585940812589,GMM|k=5|cv=dia,66.0,44.0,
UBC1325,gmm_bic,4422,4422,0,22,221,0.0,0.0,0.0,1.0,1.0976850000442937,center0,0.0,18591.76479765652,GMM|k=5|cv=ful,221.0,598.0,
UBC1326,gmm_bic,4824,4824,0,24,24,1.0,1.0,1.0,0.0,1.034512500045821,center0,0.0,10323.394169299589,GMM|k=5|cv=ful,50.0,24.0,
UBC1327,gmm_bic,6229,6231,2,29,29,1.0,0.935483870967742,0.9666666666666666,0.0,1.0050332000246271,center0,0.0,12222.654451816066,GMM|k=5|cv=ful,50.0,29.0,
UBC1328,gmm_bic,3015,3015,0,15,150,0.0,0.0,0.0,1.0,0.8291453000856563,center0,0.0,18046.4584848298,GMM|k=5|cv=dia,150.0,347.0,
UBC1329,gmm_bic,4422,4422,0,22,22,1.0,1.0,1.0,0.0,1.2017702999291942,center0,0.0,10280.434222607446,GMM|k=4|cv=dia,50.0,22.0,
UBC1330,gmm_bic,11456,11457,1,56,56,1.0,0.9824561403508772,0.991150442477876,0.0,0.9882285000057892,center0,0.0,15529.50107046841,GMM|k=5|cv=ful,84.0,56.0,
UBC1331,gmm_bic,7637,7638,1,37,37,1.0,0.9736842105263158,0.9866666666666666,0.0,0.9355033999308944,center0,0.0,6960.158844922544,GMM|k=5|cv=dia,55.0,37.0,
UBC1332,gmm_bic,6030,6030,0,30,301,0.0,0.0,0.0,1.0,0.803791300044395,center0,0.0,12310.96078965521,GMM|k=5|cv=dia,301.0,777.0,
UBC1333,gmm_bic,5427,5427,0,27,27,1.0,1.0,1.0,0.0,1.18701009999495,center0,0.0,10515.483851623543,GMM|k=4|cv=ful,50.0,27.0,
UBC1334,gmm_bic,4422,4422,0,22,22,1.0,1.0,1.0,0.0,0.9618834001012146,center0,0.0,11240.85270354031,GMM|k=5|cv=ful,50.0,22.0,
UBC1335,gmm_bic,4422,4422,0,22,22,1.0,1.0,1.0,0.0,1.2296120000537485,center0,0.0,12731.017371152402,GMM|k=5|cv=dia,50.0,22.0,
UBC1336,gmm_bic,5829,5829,0,29,29,1.0,1.0,1.0,0.0,1.1857246999861673,center0,0.0,9654.959083492791,GMM|k=3|cv=ful,50.0,29.0,
UBC1337,gmm_bic,8241,8241,0,41,41,1.0,1.0,1.0,0.0,0.9830748999956996,center0,0.0,11886.847843615991,GMM|k=5|cv=ful,60.0,41.0,
UBC1338,gmm_bic,13668,13668,0,68,125,0.544,1.0,0.7046632124352332,0.4559999999999999,0.9531133000273256,center0,0.0,4009.8022772789104,GMM|k=4|cv=ful,184.0,125.0,
UBC1339,gmm_bic,20101,20101,0,102,102,0.9901960784313726,0.9901960784313726,0.9901960784313726,0.0098039215686274,0.6908026000019163,center0,0.0,1459.396456812383,GMM|k=5|cv=dia,145.0,102.0,
UBC1340,gmm_bic,3011,3011,0,11,150,0.0,0.0,0.0,1.0,0.8029806999256834,center0,0.0,16259.993114958232,GMM|k=5|cv=dia,150.0,679.0,
UBC1341,gmm_bic,5427,5427,0,27,28,0.9642857142857144,1.0,0.9818181818181818,0.0357142857142857,0.8666483999695629,center0,0.0,11195.757021396144,GMM|k=5|cv=ful,50.0,28.0,
UBC1342,gmm_bic,3013,3013,0,13,13,1.0,1.0,1.0,0.0,0.8163492999738082,center0,0.0,12994.572421048642,GMM|k=5|cv=dia,50.0,13.0,
UBC1343,gmm_bic,5025,5025,0,25,25,1.0,1.0,1.0,0.0,1.1277045999886468,center0,0.0,9765.791525332912,GMM|k=5|cv=ful,50.0,25.0,
UBC1344,gmm_bic,8442,8442,0,42,42,1.0,1.0,1.0,0.0,0.8965033999411389,center0,0.0,6666.080256436826,GMM|k=5|cv=dia,63.0,42.0,
UBC1345,gmm_bic,5025,5025,0,25,25,1.0,1.0,1.0,0.0,0.746068499982357,center0,0.0,10424.482127164363,GMM|k=5|cv=dia,50.0,25.0,
UBC1346,gmm_bic,4422,4422,0,22,22,1.0,1.0,1.0,0.0,0.8695650999434292,center0,0.0,15408.247341601833,GMM|k=5|cv=ful,50.0,22.0,
UBC1347,gmm_bic,5226,5226,0,26,26,1.0,1.0,1.0,0.0,1.1006677999394014,center0,0.0,7813.0736305236915,GMM|k=4|cv=ful,50.0,26.0,
UBC1348,gmm_bic,3014,3014,0,14,38,0.3684210526315789,1.0,0.5384615384615384,0.631578947368421,0.5590589999919757,center0,0.0,14296.630582124872,GMM|k=5|cv=ful,67.0,38.0,
UBC1349,gmm_bic,4422,4422,0,22,22,1.0,1.0,1.0,0.0,0.9841740999836476,center0,0.0,11620.35309263943,GMM|k=5|cv=ful,50.0,22.0,
UBC1350,gmm_bic,6030,6030,0,30,30,1.0,1.0,1.0,0.0,0.8145321999909356,center0,0.0,6585.757364718898,GMM|k=5|cv=ful,50.0,30.0,
UBC1351,gmm_bic,8040,8040,0,40,40,1.0,1.0,1.0,0.0,1.0944364999886602,center0,0.0,7886.218656985744,GMM|k=5|cv=ful,60.0,40.0,
UBC1352,gmm_bic,6834,6834,0,34,34,1.0,1.0,1.0,0.0,0.8954681000905111,center0,0.0,6947.434176890834,GMM|k=5|cv=ful,51.0,34.0,
UBC1353,gmm_bic,7437,7437,0,37,37,1.0,1.0,1.0,0.0,0.9799891000147908,center0,0.0,4439.770480130674,GMM|k=5|cv=dia,55.0,37.0,
UBC1354,gmm_bic,8442,8442,0,42,42,1.0,1.0,1.0,0.0,1.0577418999746442,center0,0.0,13696.081276130686,GMM|k=4|cv=ful,61.0,42.0,
UBC1355,gmm_bic,4824,4824,0,24,24,1.0,1.0,1.0,0.0,1.0703834999585524,center0,0.0,10361.576577161311,GMM|k=5|cv=dia,50.0,24.0,
UBC1356,gmm_bic,5226,5226,0,26,261,0.0,0.0,0.0,1.0,0.4750041000079363,center0,0.0,8847.597486176554,GMM|k=2|cv=ful,261.0,2153.0,
UBC1357,gmm_bic,8241,8241,0,41,41,1.0,1.0,1.0,0.0,1.1404153000330552,center0,0.0,8063.207497088893,GMM|k=5|cv=ful,60.0,41.0,
UBC1358,gmm_bic,10854,10854,0,54,54,1.0,1.0,1.0,0.0,1.0334226000122726,center0,0.0,8466.42782304144,GMM|k=5|cv=dia,79.0,54.0,
UBC1359,gmm_bic,3819,3819,0,19,128,0.1484375,1.0,0.2585034013605442,0.8515625,1.526596000068821,center0,0.0,16695.394153785717,GMM|k=4|cv=ful,171.0,128.0,
UBC1001,hdbscan,5829,5829,0,29,29,1.0,1.0,1.0,0.0,0.0452396999971824,center0,0.0,-1.278774014643559,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,29.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1002,hdbscan,14269,14271,2,69,69,1.0,0.971830985915493,0.9857142857142858,0.0,0.0387114000041037,center0,0.0,-1.4514936365385454,HDBSCAN_SHARED_PREPROC_NOLEAK,103.0,69.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1003,hdbscan,8844,8844,0,44,44,1.0,1.0,1.0,0.0,0.040725899998506,center0,0.0,-1.3113789769568025,HDBSCAN_SHARED_PREPROC_NOLEAK,66.0,44.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1004,hdbscan,20418,20418,0,418,416,1.0,0.9952153110047848,0.9976019184652278,0.0,0.0569117999984882,center0,0.0,-1.4220212403833967,HDBSCAN_SHARED_PREPROC_NOLEAK,447.0,416.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1005,hdbscan,6231,6231,0,31,31,1.0,1.0,1.0,0.0,0.0291825000022072,center0,0.0,-1.2665409829089205,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,31.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1006,hdbscan,15477,15477,0,77,77,1.0,1.0,1.0,0.0,0.0420020999954431,center0,0.0,-1.436498112832334,HDBSCAN_SHARED_PREPROC_NOLEAK,115.0,77.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1007,hdbscan,6432,6432,0,32,32,1.0,1.0,1.0,0.0,0.0297860000064247,center0,0.0,-1.3021525054587857,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,32.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1008,hdbscan,5829,5829,0,29,29,1.0,1.0,1.0,0.0,0.0296900999965146,center0,0.0,-1.2596656005287372,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,29.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1009,hdbscan,9246,9246,0,46,46,1.0,1.0,1.0,0.0,0.03583929999877,center0,0.0,-1.3568171873759929,HDBSCAN_SHARED_PREPROC_NOLEAK,69.0,46.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1010,hdbscan,9246,9246,0,46,46,1.0,1.0,1.0,0.0,0.0350921999997808,center0,0.0,-1.326280211434657,HDBSCAN_SHARED_PREPROC_NOLEAK,69.0,46.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1011,hdbscan,20235,20235,0,235,235,1.0,1.0,1.0,0.0,0.0476933999962057,center0,0.0,-1.6538702674300363,HDBSCAN_SHARED_PREPROC_NOLEAK,352.0,235.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1012,hdbscan,8843,8844,1,43,43,1.0,0.9772727272727272,0.9885057471264368,0.0,0.0339801000009174,center0,0.0,-1.2823983348434735,HDBSCAN_SHARED_PREPROC_NOLEAK,64.0,43.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1013,hdbscan,10049,10050,1,49,49,1.0,0.98,0.98989898989899,0.0,0.0356208000011974,center0,0.0,-1.3717541958870765,HDBSCAN_SHARED_PREPROC_NOLEAK,73.0,49.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1014,hdbscan,5628,5628,0,28,28,1.0,1.0,1.0,0.0,0.0311880000008386,center0,0.0,-1.2411933575661946,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,28.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1015,hdbscan,20564,20565,1,564,246,1.0,0.4353982300884956,0.6066584463625154,0.0,0.045032900001388,center0,0.0,-1.4929099724388504,HDBSCAN_SHARED_PREPROC_NOLEAK,369.0,246.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1016,hdbscan,4421,4422,1,21,21,1.0,0.9545454545454546,0.9767441860465116,0.0,0.0290454999994835,center0,0.0,-1.1951468597314818,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,21.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1017,hdbscan,5226,5226,0,26,26,1.0,1.0,1.0,0.0,0.0521934999997029,center0,0.0,-1.1881075118144862,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,26.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1018,hdbscan,20154,20154,0,154,154,1.0,1.0,1.0,0.0,0.0495993000004091,center0,0.0,-1.6129989027648977,HDBSCAN_SHARED_PREPROC_NOLEAK,231.0,154.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1019,hdbscan,15678,15678,0,78,78,1.0,1.0,1.0,0.0,0.0419555999978911,center0,0.0,-1.4353246671362414,HDBSCAN_SHARED_PREPROC_NOLEAK,117.0,78.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1020,hdbscan,20110,20111,1,110,110,1.0,0.990990990990991,0.995475113122172,0.0,0.0490044999969541,center0,0.0,-1.564312849027103,HDBSCAN_SHARED_PREPROC_NOLEAK,165.0,110.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1021,hdbscan,4824,4824,0,24,24,1.0,1.0,1.0,0.0,0.0298421999978018,center0,0.0,-1.2388386634303823,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,24.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1022,hdbscan,7637,7638,1,37,37,1.0,0.9736842105263158,0.9866666666666666,0.0,0.0360643999956664,center0,0.0,-1.278836657586937,HDBSCAN_SHARED_PREPROC_NOLEAK,55.0,37.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1023,hdbscan,8040,8040,0,40,40,1.0,1.0,1.0,0.0,0.0331383000011555,center0,0.0,-1.326934156530661,HDBSCAN_SHARED_PREPROC_NOLEAK,60.0,40.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1024,hdbscan,20130,20133,3,130,130,1.0,0.9774436090225564,0.988593155893536,0.0,0.0475230000010924,center0,0.0,-1.5508085691354374,HDBSCAN_SHARED_PREPROC_NOLEAK,195.0,130.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1025,hdbscan,5226,5226,0,26,26,1.0,1.0,1.0,0.0,0.0280472000013105,center0,0.0,-1.2000833394499686,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,26.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1026,hdbscan,4824,4824,0,24,24,1.0,1.0,1.0,0.0,0.0278709000049275,center0,0.0,-1.230242152014934,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,24.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1027,hdbscan,20229,20229,0,229,229,1.0,1.0,1.0,0.0,0.0498358000040752,center0,0.0,-1.6521538542840517,HDBSCAN_SHARED_PREPROC_NOLEAK,343.0,229.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1028,hdbscan,4020,4020,0,20,20,1.0,1.0,1.0,0.0,0.0284937000033096,center0,0.0,-1.200237134510743,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,20.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1029,hdbscan,9444,9447,3,44,44,1.0,0.9361702127659576,0.967032967032967,0.0,0.0360041000021738,center0,0.0,-1.3005736315939451,HDBSCAN_SHARED_PREPROC_NOLEAK,66.0,44.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1030,hdbscan,4623,4623,0,23,23,1.0,1.0,1.0,0.0,0.0269744999968679,center0,0.0,-1.204773187866702,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,23.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1031,hdbscan,9045,9045,0,45,45,1.0,1.0,1.0,0.0,0.0343427999978303,center0,0.0,-1.3430638310988243,HDBSCAN_SHARED_PREPROC_NOLEAK,67.0,45.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1032,hdbscan,3216,3216,0,16,16,1.0,1.0,1.0,0.0,0.0270626000055926,center0,0.0,-1.1628865852745731,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,16.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1033,hdbscan,6833,6834,1,33,33,1.0,0.9705882352941176,0.9850746268656716,0.0,0.0316482999987783,center0,0.0,-1.2556999387018042,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,33.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1034,hdbscan,9045,9045,0,45,45,1.0,1.0,1.0,0.0,0.0367981999952462,center0,0.0,-1.3781958759867114,HDBSCAN_SHARED_PREPROC_NOLEAK,67.0,45.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1035,hdbscan,20112,20112,0,112,112,1.0,1.0,1.0,0.0,0.0459506000042893,center0,0.0,-1.55416911632765,HDBSCAN_SHARED_PREPROC_NOLEAK,168.0,112.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1036,hdbscan,20112,20112,0,112,112,1.0,1.0,1.0,0.0,0.0463214000046718,center0,0.0,-1.5790243985143562,HDBSCAN_SHARED_PREPROC_NOLEAK,168.0,112.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1037,hdbscan,17084,17085,1,84,84,1.0,0.9882352941176472,0.9940828402366864,0.0,0.0564278999954694,center0,0.0,-1.403550601082233,HDBSCAN_SHARED_PREPROC_NOLEAK,126.0,84.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1038,hdbscan,10251,10251,0,51,51,1.0,1.0,1.0,0.0,0.0438152999995509,center0,0.0,-1.3249578431487514,HDBSCAN_SHARED_PREPROC_NOLEAK,76.0,51.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1039,hdbscan,11656,11658,2,56,56,1.0,0.9655172413793104,0.9824561403508772,0.0,0.0373142000025836,center0,0.0,-1.2570987164027412,HDBSCAN_SHARED_PREPROC_NOLEAK,84.0,56.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1040,hdbscan,8040,8040,0,40,40,1.0,1.0,1.0,0.0,0.0336305999953765,center0,0.0,-1.2699060335253072,HDBSCAN_SHARED_PREPROC_NOLEAK,60.0,40.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1041,hdbscan,7035,7035,0,35,35,1.0,1.0,1.0,0.0,0.0328515000001061,center0,0.0,-1.2291018530787667,HDBSCAN_SHARED_PREPROC_NOLEAK,52.0,35.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1042,hdbscan,19094,19095,1,94,94,1.0,0.9894736842105264,0.9947089947089948,0.0,0.053136299997277,center0,0.0,-1.3816312515890097,HDBSCAN_SHARED_PREPROC_NOLEAK,141.0,94.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1043,hdbscan,6231,6231,0,31,31,1.0,1.0,1.0,0.0,0.0309291000012308,center0,0.0,-1.251243278762947,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,31.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1044,hdbscan,6030,6030,0,30,30,1.0,1.0,1.0,0.0,0.0295791000025928,center0,0.0,-1.2846485906964595,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,30.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1045,hdbscan,10853,10854,1,53,53,1.0,0.9814814814814816,0.9906542056074767,0.0,0.0350255000012111,center0,0.0,-1.354651762813211,HDBSCAN_SHARED_PREPROC_NOLEAK,79.0,53.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1046,hdbscan,6231,6231,0,31,31,1.0,1.0,1.0,0.0,0.028258199999982,center0,0.0,-1.2217650606944723,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,31.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1047,hdbscan,6833,6834,1,33,33,1.0,0.9705882352941176,0.9850746268656716,0.0,0.0272764000037568,center0,0.0,-1.2536011864317265,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,33.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1048,hdbscan,11658,11658,0,58,58,1.0,1.0,1.0,0.0,0.0363245000044116,center0,0.0,-1.3091947149977274,HDBSCAN_SHARED_PREPROC_NOLEAK,87.0,58.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1049,hdbscan,20228,20231,3,228,228,1.0,0.987012987012987,0.9934640522875816,0.0,0.0477901999984169,center0,0.0,-1.561426315434946,HDBSCAN_SHARED_PREPROC_NOLEAK,342.0,228.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1050,hdbscan,5427,5427,0,27,271,0.0,0.0,0.0,1.0,0.0289703000016743,center1_refined,20.0,-1.1892839432702416,HDBSCAN_SHARED_PREPROC_NOLEAK,271.0,345.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1051,hdbscan,16078,16080,2,78,78,1.0,0.975,0.9873417721518988,0.0,0.0504268000004231,center0,0.0,-1.34587408015539,HDBSCAN_SHARED_PREPROC_NOLEAK,117.0,78.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1052,hdbscan,6230,6231,1,30,30,1.0,0.967741935483871,0.9836065573770492,0.0,0.0316795000035199,center0,0.0,-1.1873406763889969,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,30.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1053,hdbscan,12460,12462,2,60,60,1.0,0.967741935483871,0.9836065573770492,0.0,0.0385996999975759,center0,0.0,-1.3413684756355695,HDBSCAN_SHARED_PREPROC_NOLEAK,90.0,60.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1054,hdbscan,5427,5427,0,27,27,1.0,1.0,1.0,0.0,0.0317742999977781,center0,0.0,-1.2403133861732645,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,27.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1055,hdbscan,9849,9849,0,49,49,1.0,1.0,1.0,0.0,0.0338308999998844,center0,0.0,-1.2436199432072716,HDBSCAN_SHARED_PREPROC_NOLEAK,73.0,49.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1056,hdbscan,4422,4422,0,22,22,1.0,1.0,1.0,0.0,0.0298833999986527,center0,0.0,-1.2040668891565978,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,22.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1057,hdbscan,20177,20179,2,177,177,1.0,0.988826815642458,0.9943820224719102,0.0,0.0468930999995791,center0,0.0,-1.6955527516047757,HDBSCAN_SHARED_PREPROC_NOLEAK,265.0,177.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1058,hdbscan,9045,9045,0,45,45,1.0,1.0,1.0,0.0,0.0331108000027597,center0,0.0,-1.3751082013881972,HDBSCAN_SHARED_PREPROC_NOLEAK,67.0,45.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
