cluster,variant,n_cone,n_raw_cone,n_quality_rejected,n_true_in_cone,n_pred,precision,recall,f1,contam,runtime_s,center_mode,center_shift_arcmin,objective,tag,chosen_k,chosen_tau,mean_support,median_radius,cache_pipeline_signature
UBC1227,no_center_refinement,3011.0,3011.0,0.0,11.0,12.0,0.0,0.0,0.0,1.0,0.0316469999961555,center0,0.0,0.6021527716655781,CORE|k=12|tau=0.75,12.0,0.75,0.7959826588630676,1.8165104389190676,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1228,no_center_refinement,5427.0,5427.0,0.0,27.0,27.0,1.0,1.0,1.0,0.0,0.03483970000525,center0,0.0,0.9591473865178148,CORE|k=12|tau=0.55,12.0,0.55,0.9502113461494446,0.8168701529502869,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1229,no_center_refinement,3819.0,3819.0,0.0,19.0,19.0,1.0,1.0,1.0,0.0,0.033703000000969,center0,0.0,0.9881190159218378,CORE|k=12|tau=0.55,12.0,0.55,0.969286561012268,0.6574801802635193,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1230,no_center_refinement,3618.0,3618.0,0.0,18.0,18.0,1.0,1.0,1.0,0.0,0.0332940000007511,center0,0.0,0.9952108982414736,CORE|k=12|tau=0.55,12.0,0.55,0.9718918204307556,0.5971592664718628,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1231,no_center_refinement,5226.0,5226.0,0.0,26.0,26.0,1.0,1.0,1.0,0.0,0.0333929000044008,center0,0.0,0.98867066367844,CORE|k=24|tau=0.55,24.0,0.55,0.9622528553009032,0.6045759916305542,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1232,no_center_refinement,8039.0,8040.0,1.0,39.0,39.0,1.0,0.975,0.9873417721518988,0.0,0.0382911000051535,center0,0.0,0.944890893214032,CORE|k=12|tau=0.55,12.0,0.55,0.9369655251502992,0.8964575529098511,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1233,no_center_refinement,9045.0,9045.0,0.0,45.0,45.0,1.0,1.0,1.0,0.0,0.0384479999993345,center0,0.0,0.9869918372645484,CORE|k=32|tau=0.55,32.0,0.55,0.9509074687957764,0.5995135307312012,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1234,no_center_refinement,9848.0,9849.0,1.0,48.0,48.0,1.0,0.979591836734694,0.9896907216494846,0.0,0.0387458999975933,center0,0.0,0.9322808054031516,CORE|k=24|tau=0.65,24.0,0.65,0.9273523688316344,0.9856231212615968,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1235,no_center_refinement,4020.0,4020.0,0.0,20.0,20.0,1.0,1.0,1.0,0.0,0.0315351000026566,center0,0.0,0.982007399427234,CORE|k=12|tau=0.65,12.0,0.65,0.9718807935714722,0.7728058099746704,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1236,no_center_refinement,20111.0,20112.0,1.0,111.0,108.0,1.0,0.9642857142857144,0.9818181818181818,0.0,0.0468156999995699,center0,0.0,0.920948635684946,CORE|k=18|tau=0.75,18.0,0.75,0.9048542976379396,1.0607309341430664,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1237,no_center_refinement,10250.0,10251.0,1.0,50.0,54.0,0.9074074074074074,0.9607843137254902,0.9333333333333332,0.0925925925925925,0.039859599994088,center0,0.0,0.911782783332598,CORE|k=18|tau=0.75,18.0,0.75,0.9103472232818604,1.0569589138031006,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1238,no_center_refinement,4824.0,4824.0,0.0,24.0,24.0,1.0,1.0,1.0,0.0,0.0346429999990505,center0,0.0,0.9735826929433128,CORE|k=12|tau=0.55,12.0,0.55,0.9548619389533995,0.6903124451637268,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1239,no_center_refinement,4622.0,4623.0,1.0,22.0,22.0,1.0,0.9565217391304348,0.9777777777777776,0.0,0.0337589999980991,center0,0.0,0.9969046612317124,CORE|k=12|tau=0.55,12.0,0.55,0.9693101644515992,0.5670727491378784,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1240,no_center_refinement,9446.0,9447.0,1.0,46.0,47.0,0.9787234042553192,0.9787234042553192,0.9787234042553192,0.0212765957446808,0.0418590000044787,center0,0.0,0.974686824728174,CORE|k=18|tau=0.65,18.0,0.65,0.9497019052505492,0.7384088039398193,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1241,no_center_refinement,9848.0,9849.0,1.0,48.0,48.0,1.0,0.979591836734694,0.9896907216494846,0.0,0.0391098000036436,center0,0.0,0.9720876538695482,CORE|k=32|tau=0.55,32.0,0.55,0.9489974975585938,0.7604568004608154,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1242,no_center_refinement,11658.0,11658.0,0.0,58.0,56.0,1.0,0.9655172413793104,0.9824561403508772,0.0,0.0397102999995695,center0,0.0,0.9308444798526196,CORE|k=24|tau=0.75,24.0,0.75,0.9200857877731324,0.9567533731460572,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1243,no_center_refinement,6230.0,6231.0,1.0,30.0,30.0,1.0,0.967741935483871,0.9836065573770492,0.0,0.037117699997907,center0,0.0,1.0007396367316963,CORE|k=24|tau=0.55,24.0,0.55,0.9689570665359496,0.5569425821304321,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1244,no_center_refinement,20105.0,20106.0,1.0,105.0,79.0,1.0,0.7452830188679245,0.854054054054054,0.0,0.047306499996921,center0,0.0,0.8901576205821989,CORE|k=32|tau=0.75,32.0,0.75,0.8984485268592834,1.2695542573928833,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1245,no_center_refinement,3818.0,3819.0,1.0,18.0,18.0,1.0,0.9473684210526316,0.972972972972973,0.0,0.0343131999979959,center0,0.0,1.012921844966488,CORE|k=12|tau=0.75,12.0,0.75,0.9792490005493164,0.4643743634223938,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1246,no_center_refinement,13461.0,13462.0,1.0,66.0,69.0,0.9420289855072465,0.9701492537313432,0.9558823529411764,0.0579710144927536,0.0430603999993763,center0,0.0,0.90880259463763,CORE|k=24|tau=0.75,24.0,0.75,0.9036796689033508,1.0704559087753296,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1247,no_center_refinement,3014.0,3014.0,0.0,14.0,56.0,0.25,1.0,0.4,0.75,0.0328044999987469,center0,0.0,0.6934400727175017,CORE|k=12|tau=0.75,12.0,0.75,0.830803394317627,1.8622530698776243,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1248,no_center_refinement,7437.0,7437.0,0.0,37.0,37.0,1.0,1.0,1.0,0.0,0.0387937999985297,center0,0.0,1.0014415212876009,CORE|k=32|tau=0.75,32.0,0.75,0.9693719148635864,0.5969679355621338,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1249,no_center_refinement,19697.0,19698.0,1.0,97.0,85.0,1.0,0.8673469387755102,0.9289617486338798,0.0,0.0481034999975236,center0,0.0,0.9110578867668192,CORE|k=32|tau=0.75,32.0,0.75,0.9036036729812622,1.090511918067932,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1250,no_center_refinement,5627.0,5628.0,1.0,27.0,27.0,1.0,0.9642857142857144,0.9818181818181818,0.0,0.0358846000017365,center0,0.0,0.99119217309008,CORE|k=18|tau=0.55,18.0,0.55,0.9639285802841188,0.5907336473464966,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1251,no_center_refinement,3818.0,3819.0,1.0,18.0,18.0,1.0,0.9473684210526316,0.972972972972973,0.0,0.0320721999960369,center0,0.0,0.9908214851131308,CORE|k=12|tau=0.55,12.0,0.55,0.9644919633865356,0.5506380796432495,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1252,no_center_refinement,4422.0,4422.0,0.0,22.0,22.0,1.0,1.0,1.0,0.0,0.0355870999992475,center0,0.0,1.0020775629117145,CORE|k=18|tau=0.55,18.0,0.55,0.970789909362793,0.5269067287445068,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1253,no_center_refinement,8241.0,8241.0,0.0,41.0,41.0,1.0,1.0,1.0,0.0,0.0392935000054421,center0,0.0,0.964295895820211,CORE|k=32|tau=0.65,32.0,0.65,0.945764660835266,0.7771623730659485,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1254,no_center_refinement,20108.0,20109.0,1.0,108.0,94.0,1.0,0.8623853211009175,0.9261083743842364,0.0,0.048137099998712,center0,0.0,0.9174935205641744,CORE|k=12|tau=0.75,12.0,0.75,0.9001826047897339,0.9955505132675172,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1255,no_center_refinement,12662.0,12663.0,1.0,62.0,62.0,1.0,0.984126984126984,0.992,0.0,0.0407851999989361,center0,0.0,0.9292654409716145,CORE|k=24|tau=0.55,24.0,0.55,0.9238306879997252,1.0266876220703125,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1256,no_center_refinement,11455.0,11456.0,1.0,56.0,60.0,0.9333333333333332,0.9824561403508772,0.9572649572649572,0.0666666666666666,0.0401239999991958,center0,0.0,0.9364408804464612,CORE|k=24|tau=0.75,24.0,0.75,0.9241445064544678,0.9502888321876526,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1257,no_center_refinement,3011.0,3011.0,0.0,11.0,33.0,0.3333333333333333,1.0,0.5,0.6666666666666667,0.0298844999997527,center0,0.0,0.6836398377115797,CORE|k=12|tau=0.75,12.0,0.75,0.7897981405258179,1.472050428390503,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1258,no_center_refinement,4824.0,4824.0,0.0,24.0,24.0,1.0,1.0,1.0,0.0,0.0337096000002929,center0,0.0,1.0074848030419512,CORE|k=18|tau=0.75,18.0,0.75,0.9765656590461732,0.5431001782417297,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1259,no_center_refinement,4020.0,4020.0,0.0,20.0,20.0,1.0,1.0,1.0,0.0,0.0314255999983288,center0,0.0,0.9887285691383968,CORE|k=18|tau=0.65,18.0,0.65,0.9614030718803406,0.5527623891830444,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1260,no_center_refinement,3618.0,3618.0,0.0,18.0,18.0,1.0,1.0,1.0,0.0,0.0288243999966653,center0,0.0,0.9697233439917624,CORE|k=12|tau=0.55,12.0,0.55,0.956753432750702,0.7163864970207214,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1261,no_center_refinement,6432.0,6432.0,0.0,32.0,32.0,1.0,1.0,1.0,0.0,0.0370123000029707,center0,0.0,0.9968180740113456,CORE|k=18|tau=0.55,18.0,0.55,0.9710034132003784,0.6349906921386719,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1262,no_center_refinement,10452.0,10452.0,0.0,52.0,52.0,1.0,1.0,1.0,0.0,0.0417884000053163,center0,0.0,0.9865131524895986,CORE|k=48|tau=0.75,48.0,0.75,0.9542869329452516,0.6839559078216553,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1263,no_center_refinement,7838.0,7839.0,1.0,38.0,38.0,1.0,0.9743589743589745,0.9870129870129868,0.0,0.0384649999978137,center0,0.0,0.9856771576987936,CORE|k=32|tau=0.75,32.0,0.75,0.95870703458786,0.6668949127197266,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1264,no_center_refinement,7437.0,7437.0,0.0,37.0,37.0,1.0,1.0,1.0,0.0,0.0381632999997236,center0,0.0,0.9456558465443934,CORE|k=18|tau=0.55,18.0,0.55,0.9470285177230836,0.9923276901245116,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1265,no_center_refinement,9612.0,9612.0,0.0,48.0,87.0,0.5402298850574713,0.9791666666666666,0.6962962962962962,0.4597701149425287,0.0393807000000379,center0,0.0,0.8691684950474976,CORE|k=12|tau=0.75,12.0,0.75,0.8786548376083374,1.2501660585403442,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1266,no_center_refinement,3012.0,3012.0,0.0,12.0,37.0,0.3243243243243243,1.0,0.489795918367347,0.6756756756756757,0.0321561000018846,center0,0.0,0.7878930513321221,CORE|k=12|tau=0.75,12.0,0.75,0.8314424753189087,1.4452118873596191,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1267,no_center_refinement,7839.0,7839.0,0.0,39.0,47.0,0.8085106382978723,0.9743589743589745,0.8837209302325582,0.1914893617021277,0.0384062999946763,center0,0.0,0.9394170059608088,CORE|k=12|tau=0.75,12.0,0.75,0.9234736561775208,0.8282321095466614,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1268,no_center_refinement,4422.0,4422.0,0.0,22.0,22.0,1.0,1.0,1.0,0.0,0.0330974000025889,center0,0.0,0.950838596916256,CORE|k=12|tau=0.65,12.0,0.65,0.947357177734375,0.8602321147918701,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1269,no_center_refinement,3819.0,3819.0,0.0,19.0,19.0,1.0,1.0,1.0,0.0,0.03091459999996,center0,0.0,1.0048896290853566,CORE|k=12|tau=0.65,12.0,0.65,0.9754509329795836,0.5310027003288269,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1270,no_center_refinement,7839.0,7839.0,0.0,39.0,38.0,1.0,0.9743589743589745,0.9870129870129868,0.0,0.0439817000005859,center0,0.0,0.9421930074547956,CORE|k=12|tau=0.75,12.0,0.75,0.9405375123023988,0.969168782234192,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1271,no_center_refinement,6834.0,6834.0,0.0,34.0,34.0,1.0,1.0,1.0,0.0,0.0382126000040443,center0,0.0,0.9610499650903356,CORE|k=12|tau=0.55,12.0,0.55,0.9478189945220948,0.7957394123077393,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1272,no_center_refinement,5226.0,5226.0,0.0,26.0,26.0,1.0,1.0,1.0,0.0,0.0329423000002861,center0,0.0,0.9888196267055192,CORE|k=12|tau=0.45,12.0,0.45,0.9651054739952089,0.6390172243118286,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1273,no_center_refinement,7236.0,7236.0,0.0,36.0,36.0,1.0,1.0,1.0,0.0,0.0384907999978167,center0,0.0,0.9663940925108796,CORE|k=32|tau=0.75,32.0,0.75,0.9550437927246094,0.8338567018508911,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1274,no_center_refinement,9849.0,9849.0,0.0,49.0,48.0,1.0,0.979591836734694,0.9896907216494846,0.0,0.040500900002371,center0,0.0,0.9497335783296325,CORE|k=24|tau=0.75,24.0,0.75,0.939763069152832,0.9255255460739136,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1275,no_center_refinement,3216.0,3216.0,0.0,16.0,16.0,1.0,1.0,1.0,0.0,0.031958499996108,center0,0.0,1.0035856792404585,CORE|k=12|tau=0.55,12.0,0.55,0.977471113204956,0.5467675924301147,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1276,no_center_refinement,4422.0,4422.0,0.0,22.0,22.0,1.0,1.0,1.0,0.0,0.038598399994953,center0,0.0,0.9960183638962564,CORE|k=18|tau=0.55,18.0,0.55,0.9727646112442015,0.621328592300415,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1277,no_center_refinement,4221.0,4221.0,0.0,21.0,20.0,1.0,0.9523809523809524,0.975609756097561,0.0,0.0341543999966234,center0,0.0,0.9851482495787146,CORE|k=18|tau=0.75,18.0,0.75,0.9610825777053832,0.5904651284217834,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1278,no_center_refinement,4221.0,4221.0,0.0,21.0,22.0,0.9545454545454546,1.0,0.9767441860465116,0.0454545454545454,0.0332561999966856,center0,0.0,0.996679003146272,CORE|k=18|tau=0.75,18.0,0.75,0.972550630569458,0.6224297285079956,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1279,no_center_refinement,7838.0,7839.0,1.0,38.0,38.0,1.0,0.9743589743589745,0.9870129870129868,0.0,0.0390920999998343,center0,0.0,0.9983943542278462,CORE|k=24|tau=0.45,24.0,0.45,0.9660744667053224,0.6056286692619324,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1280,no_center_refinement,12864.0,12864.0,0.0,64.0,63.0,1.0,0.984375,0.9921259842519684,0.0,0.0410635000007459,center0,0.0,0.9741463164461754,CORE|k=48|tau=0.75,48.0,0.75,0.9403378367424012,0.7186512351036072,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1281,no_center_refinement,3417.0,3417.0,0.0,17.0,17.0,1.0,1.0,1.0,0.0,0.0340051000021048,center0,0.0,0.9570568235943387,CORE|k=12|tau=0.55,12.0,0.55,0.956186294555664,0.8606299757957458,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1282,no_center_refinement,3216.0,3216.0,0.0,16.0,16.0,1.0,1.0,1.0,0.0,0.0303578999955789,center0,0.0,1.0092199235297077,CORE|k=12|tau=0.55,12.0,0.55,0.9808468818664552,0.5213514566421509,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1283,no_center_refinement,6230.0,6231.0,1.0,30.0,28.0,1.0,0.9032258064516128,0.9491525423728812,0.0,0.0358388999957242,center0,0.0,0.8572115722793289,CORE|k=12|tau=0.75,12.0,0.75,0.8342443704605103,0.6402851343154907,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1284,no_center_refinement,3819.0,3819.0,0.0,19.0,19.0,1.0,1.0,1.0,0.0,0.0326095999989775,center0,0.0,1.0253442337641168,CORE|k=12|tau=0.75,12.0,0.75,0.9832158088684082,0.3761133253574371,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1285,no_center_refinement,6432.0,6432.0,0.0,32.0,32.0,1.0,1.0,1.0,0.0,0.0371060999968904,center0,0.0,0.993553069346708,CORE|k=24|tau=0.65,24.0,0.65,0.9685324430465698,0.6484614610671997,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1286,no_center_refinement,5829.0,5829.0,0.0,29.0,29.0,1.0,1.0,1.0,0.0,0.037356799999543,center0,0.0,0.9979259025303492,CORE|k=12|tau=0.65,12.0,0.65,0.9695686101913452,0.5970867872238159,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1287,no_center_refinement,6231.0,6231.0,0.0,31.0,31.0,1.0,1.0,1.0,0.0,0.0407761000024038,center0,0.0,0.9313019891348536,CORE|k=12|tau=0.55,12.0,0.55,0.9323098063468932,0.9576030373573304,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1288,no_center_refinement,3010.0,3010.0,0.0,10.0,12.0,0.0,0.0,0.0,1.0,0.0318226999952457,center0,0.0,0.6209180684453921,CORE|k=24|tau=0.75,24.0,0.75,0.8022169470787048,1.6063530445098877,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1289,no_center_refinement,9246.0,9246.0,0.0,46.0,46.0,1.0,1.0,1.0,0.0,0.0395009999992908,center0,0.0,0.9625544173275804,CORE|k=18|tau=0.75,18.0,0.75,0.9450850486755372,0.8185267448425293,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1290,no_center_refinement,11256.0,11256.0,0.0,56.0,56.0,1.0,1.0,1.0,0.0,0.0412820999990799,center0,0.0,0.9547985734578996,CORE|k=48|tau=0.65,48.0,0.65,0.9374397993087769,0.8823820948600769,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1291,no_center_refinement,4623.0,4623.0,0.0,23.0,23.0,1.0,1.0,1.0,0.0,0.0344693999941227,center0,0.0,0.9974704991213276,CORE|k=18|tau=0.55,18.0,0.55,0.9711772799491882,0.5916281342506409,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1292,no_center_refinement,11455.0,11457.0,2.0,55.0,55.0,1.0,0.9649122807017544,0.9821428571428572,0.0,0.0449565999952028,center0,0.0,0.9457795590773084,CORE|k=32|tau=0.75,32.0,0.75,0.9247031211853028,0.8276819586753845,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1293,no_center_refinement,4221.0,4221.0,0.0,21.0,21.0,1.0,1.0,1.0,0.0,0.0336865999997826,center0,0.0,0.9636479500300266,CORE|k=12|tau=0.55,12.0,0.55,0.959289252758026,0.8478232622146606,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1294,no_center_refinement,6834.0,6834.0,0.0,34.0,34.0,1.0,1.0,1.0,0.0,0.0388875999997253,center0,0.0,0.9709906022140476,CORE|k=18|tau=0.55,18.0,0.55,0.9523780941963196,0.7329926490783691,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1295,no_center_refinement,3618.0,3618.0,0.0,18.0,18.0,1.0,1.0,1.0,0.0,0.0309076999983517,center0,0.0,0.977981883829905,CORE|k=12|tau=0.65,12.0,0.65,0.9621148705482484,0.6900851726531982,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1296,no_center_refinement,12864.0,12864.0,0.0,64.0,64.0,1.0,1.0,1.0,0.0,0.0396257999964291,center0,0.0,0.9517297122305268,CORE|k=48|tau=0.55,48.0,0.55,0.9274108409881592,0.8306609392166138,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1297,no_center_refinement,6632.0,6633.0,1.0,32.0,30.0,1.0,0.9090909090909092,0.9523809523809524,0.0,0.0461447999987285,center0,0.0,0.9571964427826548,CORE|k=24|tau=0.75,24.0,0.75,0.9450590014457704,0.7802737951278687,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1298,no_center_refinement,6833.0,6834.0,1.0,33.0,33.0,1.0,0.9705882352941176,0.9850746268656716,0.0,0.0398981999969692,center0,0.0,0.9804606195300268,CORE|k=24|tau=0.65,24.0,0.65,0.963701605796814,0.7486999034881592,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1299,no_center_refinement,7035.0,7035.0,0.0,35.0,35.0,1.0,1.0,1.0,0.0,0.0408925999945495,center0,0.0,0.9721949173315434,CORE|k=24|tau=0.55,24.0,0.55,0.953975260257721,0.7428683638572693,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1300,no_center_refinement,3013.0,3013.0,0.0,13.0,70.0,0.1857142857142857,1.0,0.3132530120481928,0.8142857142857143,0.0309536999993724,center0,0.0,0.7231168567682807,CORE|k=12|tau=0.75,12.0,0.75,0.8263629674911499,1.540766716003418,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1301,no_center_refinement,9648.0,9648.0,0.0,48.0,48.0,1.0,1.0,1.0,0.0,0.0414825000043492,center0,0.0,0.958111763807051,CORE|k=32|tau=0.55,32.0,0.55,0.9390789866447448,0.8105655908584595,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1302,no_center_refinement,3818.0,3819.0,1.0,18.0,18.0,1.0,0.9473684210526316,0.972972972972973,0.0,0.0342649999947752,center0,0.0,0.9909287147399508,CORE|k=12|tau=0.55,12.0,0.55,0.966523289680481,0.5783788561820984,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1303,no_center_refinement,5829.0,5829.0,0.0,29.0,29.0,1.0,1.0,1.0,0.0,0.0352284000036888,center0,0.0,1.0105918198345387,CORE|k=18|tau=0.55,18.0,0.55,0.9722631573677064,0.4812971353530884,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1304,no_center_refinement,8839.0,8841.0,2.0,42.0,47.0,0.8936170212765957,0.9545454545454546,0.9230769230769232,0.1063829787234043,0.0397202000021934,center0,0.0,0.9556782197432828,CORE|k=18|tau=0.75,18.0,0.75,0.939253866672516,0.8405755758285522,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1305,no_center_refinement,3819.0,3819.0,0.0,19.0,19.0,1.0,1.0,1.0,0.0,0.0303225000025122,center0,0.0,1.0002887187086589,CORE|k=18|tau=0.75,18.0,0.75,0.977270007133484,0.6148576736450195,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1306,no_center_refinement,14068.0,14069.0,1.0,69.0,54.0,0.9814814814814816,0.7571428571428571,0.8548387096774194,0.0185185185185184,0.0429690000019036,center0,0.0,0.909840079879264,CORE|k=32|tau=0.75,32.0,0.75,0.9120050072669984,1.0674395561218262,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1307,no_center_refinement,11457.0,11457.0,0.0,57.0,57.0,1.0,1.0,1.0,0.0,0.0422193000049446,center0,0.0,0.992686337063122,CORE|k=48|tau=0.55,48.0,0.55,0.9440550804138184,0.5108288526535034,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1308,no_center_refinement,3618.0,3618.0,0.0,18.0,18.0,1.0,1.0,1.0,0.0,0.0321136999991722,center0,0.0,0.9980948638834092,CORE|k=12|tau=0.45,12.0,0.45,0.9741577506065368,0.5938483476638794,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1309,no_center_refinement,20108.0,20109.0,1.0,108.0,107.0,1.0,0.981651376146789,0.9907407407407408,0.0,0.0459115999983623,center0,0.0,0.9040332782831596,CORE|k=32|tau=0.75,32.0,0.75,0.8930821418762207,1.1014018058776855,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1310,no_center_refinement,3818.0,3819.0,1.0,18.0,18.0,1.0,0.9473684210526316,0.972972972972973,0.0,0.0332210000051418,center0,0.0,0.9596644055790088,CORE|k=12|tau=0.55,12.0,0.55,0.9479142427444458,0.7213531732559204,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
UBC1311,no_center_refinement,5628.0,5628.0,0.0,28.0,28.0,1.0,1.0,1.0,0.0,0.0352538000006461,center0,0.0,0.962128991194014,CORE|k=12|tau=0.55,12.0,0.55,0.950205385684967,0.7876935005187988,MCTNC_ABLATION_RELEASE_v1_2_COREBENCHMARK_CANONICAL
